Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/statuses/114565721400591272,1,0,139.03780200053006,139.03780200053006,139.03780200053006,139.03780200053006,1786.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565721403982703/favourite,1,0,168.9732869854197,168.9732869854197,168.9732869854197,168.9732869854197,1783.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565721403982703/unfavourite,1,0,149.99389700824395,149.99389700824395,149.99389700824395,149.99389700824395,1784.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565721468635987,1,0,430.7911779906135,430.7911779906135,430.7911779906135,430.7911779906135,1787.0,0.001087187000297084,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565721468635987/bookmark,1,0,245.87628099834546,245.87628099834546,245.87628099834546,245.87628099834546,1786.0,0.001087187000297084,0.0,250,250,250,250,250,250,250,250,250,250,250
POST,/api/v1/statuses/114565721468635987/favourite,2,0,174.37924700789154,225.27958250429947,174.37924700789154,276.1799180007074,1786.5,0.002174374000594168,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/statuses/114565721468635987/reblog,1,0,228.15346700372174,228.15346700372174,228.15346700372174,228.15346700372174,3278.0,0.001087187000297084,0.0,230,230,230,230,230,230,230,230,230,230,230
POST,/api/v1/statuses/114565721468635987/unbookmark,2,0,391.25293199322186,1194.0692259959178,391.25293199322186,1996.8855199986137,1786.5,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/statuses/114565721468635987/unreblog,1,0,503.0686880054418,503.0686880054418,503.0686880054418,503.0686880054418,1787.0,0.001087187000297084,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/api/v1/statuses/114565721493854361/context,1,0,176.6390379925724,176.6390379925724,176.6390379925724,176.6390379925724,33.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565721493854361/favourite,1,0,715.1102299976628,715.1102299976628,715.1102299976628,715.1102299976628,1792.0,0.001087187000297084,0.0,720,720,720,720,720,720,720,720,720,720,720
POST,/api/v1/statuses/114565721493854361/reblog,1,0,196.35590398684144,196.35590398684144,196.35590398684144,196.35590398684144,3274.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565721533007461/favourite,1,0,188.61208998714574,188.61208998714574,188.61208998714574,188.61208998714574,1803.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565721533007461/unbookmark,1,0,292.56147900014184,292.56147900014184,292.56147900014184,292.56147900014184,1804.0,0.001087187000297084,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/statuses/114565721533007461/unreblog,1,0,218.8334759848658,218.8334759848658,218.8334759848658,218.8334759848658,1804.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/api/v1/statuses/114565721536340301,1,0,199.38662700587884,199.38662700587884,199.38662700587884,199.38662700587884,1774.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565721536340301/bookmark,1,0,326.7833169957157,326.7833169957157,326.7833169957157,326.7833169957157,1776.0,0.001087187000297084,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/api/v1/statuses/114565721536340301/context,3,0,180.0,298.13728567872505,166.85865400359035,547.8938660235144,1600.0,0.0032615610008912524,0.0,180,180,550,550,550,550,550,550,550,550,550
POST,/api/v1/statuses/114565721536340301/favourite,1,0,152.07747201202437,152.07747201202437,152.07747201202437,152.07747201202437,1773.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721536340301/unbookmark,1,0,788.9634640014265,788.9634640014265,788.9634640014265,788.9634640014265,1785.0,0.001087187000297084,0.0,790,790,790,790,790,790,790,790,790,790,790
POST,/api/v1/statuses/114565721536340301/unfavourite,2,0,150.0,327.54327400471084,149.18611702159978,505.9004309878219,1774.0,0.002174374000594168,0.0,510,510,510,510,510,510,510,510,510,510,510
POST,/api/v1/statuses/114565721536340301/unreblog,1,0,149.47716999449767,149.47716999449767,149.47716999449767,149.47716999449767,1775.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721601473022/bookmark,2,0,330.0,369.32968749897555,329.4639860105235,409.1953889874276,1775.0,0.002174374000594168,0.0,410,410,410,410,410,410,410,410,410,410,410
POST,/api/v1/statuses/114565721601473022/unbookmark,2,0,1608.6112079792656,1639.3872679909691,1608.6112079792656,1670.1633280026726,1776.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/statuses/114565721606796470,2,0,190.0,191.08927150955424,187.42755701532587,194.7509860037826,1791.0,0.002174374000594168,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565721606796470/bookmark,1,0,434.05821500346065,434.05821500346065,434.05821500346065,434.05821500346065,1791.0,0.001087187000297084,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565721606796470/favourite,2,0,160.6410990061704,188.23024300218094,160.6410990061704,215.81938699819148,1791.0,0.002174374000594168,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565721606796470/reblog,1,0,479.35965802753344,479.35965802753344,479.35965802753344,479.35965802753344,3284.0,0.001087187000297084,0.0,480,480,480,480,480,480,480,480,480,480,480
POST,/api/v1/statuses/114565721606796470/unbookmark,1,0,1718.6156839889009,1718.6156839889009,1718.6156839889009,1718.6156839889009,1782.0,0.001087187000297084,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/statuses/114565721606796470/unfavourite,3,0,220.0,305.0048709944046,197.51065599848516,494.016318989452,1791.6666666666667,0.0032615610008912524,0.0,220,220,490,490,490,490,490,490,490,490,490
POST,/api/v1/statuses/114565721637264030/bookmark,1,0,283.27224499662407,283.27224499662407,283.27224499662407,283.27224499662407,1787.0,0.001087187000297084,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/statuses/114565721637264030/favourite,1,0,156.9840000011027,156.9840000011027,156.9840000011027,156.9840000011027,1786.0,0.001087187000297084,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565721637264030/unbookmark,1,0,2246.9403720169794,2246.9403720169794,2246.9403720169794,2246.9403720169794,1787.0,0.001087187000297084,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/statuses/114565721691632264/bookmark,1,0,424.02108100941405,424.02108100941405,424.02108100941405,424.02108100941405,1792.0,0.001087187000297084,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/api/v1/statuses/114565721691632264/context,3,0,200.0,191.3145783279712,163.85815598187037,210.46714801923372,33.0,0.0032615610008912524,0.0,200,200,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565721691632264/favourite,2,0,304.97451798873954,391.4518590027001,304.97451798873954,477.9292000166606,1786.0,0.002174374000594168,0.0,480,480,480,480,480,480,480,480,480,480,480
POST,/api/v1/statuses/114565721691632264/reblog,2,0,481.6145780205261,574.7702440130524,481.6145780205261,667.9259100055788,3276.0,0.002174374000594168,0.0,670,670,670,670,670,670,670,670,670,670,670
POST,/api/v1/statuses/114565721691632264/unbookmark,3,0,200.0,311.6205479988518,195.2329050109256,535.0255829980597,1793.0,0.0032615610008912524,0.0,200,200,540,540,540,540,540,540,540,540,540
POST,/api/v1/statuses/114565721691632264/unfavourite,1,0,233.57546800980344,233.57546800980344,233.57546800980344,233.57546800980344,1785.0,0.001087187000297084,0.0,230,230,230,230,230,230,230,230,230,230,230
POST,/api/v1/statuses/114565721691632264/unreblog,1,0,300.89599901111796,300.89599901111796,300.89599901111796,300.89599901111796,1787.0,0.001087187000297084,0.0,300,300,300,300,300,300,300,300,300,300,300
POST,/api/v1/statuses/114565721709307855/bookmark,1,0,179.84197399346158,179.84197399346158,179.84197399346158,179.84197399346158,1778.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565721709307855/unbookmark,2,0,150.0,1177.595866509364,148.1363580096513,2207.0553750090767,1775.0,0.002174374000594168,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/statuses/114565721709307855/unreblog,1,0,212.00321000651456,212.00321000651456,212.00321000651456,212.00321000651456,1779.0,0.001087187000297084,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/v1/statuses/114565721837089704/context,1,0,387.84232499892823,387.84232499892823,387.84232499892823,387.84232499892823,1610.0,0.001087187000297084,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/api/v1/statuses/114565721876114669,1,0,581.7750889982563,581.7750889982563,581.7750889982563,581.7750889982563,1794.0,0.001087187000297084,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/api/v1/statuses/114565721876114669/context,1,0,313.5071480064653,313.5071480064653,313.5071480064653,313.5071480064653,33.0,0.001087187000297084,0.0,310,310,310,310,310,310,310,310,310,310,310
POST,/api/v1/statuses/114565721876114669/favourite,1,0,680.4523379832972,680.4523379832972,680.4523379832972,680.4523379832972,1794.0,0.001087187000297084,0.0,680,680,680,680,680,680,680,680,680,680,680
POST,/api/v1/statuses/114565721876114669/unbookmark,1,0,243.82985298871063,243.82985298871063,243.82985298871063,243.82985298871063,1795.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/statuses/114565721876114669/unfavourite,1,0,148.8807360001374,148.8807360001374,148.8807360001374,148.8807360001374,1795.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721977032180/favourite,1,0,152.96470900648274,152.96470900648274,152.96470900648274,152.96470900648274,1783.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721977032180/reblog,1,0,400.44343599583954,400.44343599583954,400.44343599583954,400.44343599583954,3276.0,0.001087187000297084,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/api/v1/statuses/114565721977032180/unfavourite,2,0,390.0,436.89393550448585,386.0637299949303,487.7241410140414,1784.0,0.002174374000594168,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/api/v1/statuses/114565721978511252,1,0,200.11492597404867,200.11492597404867,200.11492597404867,200.11492597404867,1781.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/statuses/114565721980948617/context,1,0,411.8115119927097,411.8115119927097,411.8115119927097,411.8115119927097,33.0,0.001087187000297084,0.0,410,410,410,410,410,410,410,410,410,410,410
POST,/api/v1/statuses/114565721980948617/reblog,1,0,184.4998110027518,184.4998110027518,184.4998110027518,184.4998110027518,3254.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565721990677154/favourite,1,0,318.6909779906273,318.6909779906273,318.6909779906273,318.6909779906273,1786.0,0.001087187000297084,0.0,320,320,320,320,320,320,320,320,320,320,320
POST,/api/v1/statuses/114565721990677154/unfavourite,1,0,418.66126700188033,418.66126700188033,418.66126700188033,418.66126700188033,1787.0,0.001087187000297084,0.0,420,420,420,420,420,420,420,420,420,420,420
POST,/api/v1/statuses/114565721990677154/unreblog,1,0,683.4896480140742,683.4896480140742,683.4896480140742,683.4896480140742,1787.0,0.001087187000297084,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/v1/statuses/114565721993094300,1,0,148.07703701080754,148.07703701080754,148.07703701080754,148.07703701080754,1784.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721993094300/bookmark,3,0,460.0,517.4783269952362,379.3234629847575,716.7289439821616,1781.0,0.0032615610008912524,0.0,460,460,720,720,720,720,720,720,720,720,720
POST,/api/v1/statuses/114565721993094300/favourite,2,0,192.4735959910322,193.18054798350204,192.4735959910322,193.88749997597188,1782.0,0.002174374000594168,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565721993094300/reblog,1,0,232.10728500271216,232.10728500271216,232.10728500271216,232.10728500271216,3273.0,0.001087187000297084,0.0,230,230,230,230,230,230,230,230,230,230,230
POST,/api/v1/statuses/114565721993094300/unbookmark,3,0,1800.0,1719.6567419935793,1578.141139994841,1820.0560419936664,1772.0,0.0032615610008912524,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/statuses/114565721993094300/unfavourite,1,0,538.3578510081861,538.3578510081861,538.3578510081861,538.3578510081861,1784.0,0.001087187000297084,0.0,540,540,540,540,540,540,540,540,540,540,540
POST,/api/v1/statuses/114565721993346833/bookmark,1,0,262.45712698437274,262.45712698437274,262.45712698437274,262.45712698437274,1771.0,0.001087187000297084,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/statuses/114565721993346833/favourite,2,0,130.0,249.0270344860619,127.90245198993944,370.15161698218435,1772.0,0.002174374000594168,0.0,370,370,370,370,370,370,370,370,370,370,370
POST,/api/v1/statuses/114565721993346833/reblog,1,0,605.9475069923792,605.9475069923792,605.9475069923792,605.9475069923792,3257.0,0.001087187000297084,0.0,610,610,610,610,610,610,610,610,610,610,610
POST,/api/v1/statuses/114565721993346833/unbookmark,1,0,320.73478400707245,320.73478400707245,320.73478400707245,320.73478400707245,1772.0,0.001087187000297084,0.0,320,320,320,320,320,320,320,320,320,320,320
POST,/api/v1/statuses/114565722119093190/bookmark,1,0,578.1846690224484,578.1846690224484,578.1846690224484,578.1846690224484,1792.0,0.001087187000297084,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/api/v1/statuses/114565722119093190/context,2,0,161.74738301197067,322.3228864953853,161.74738301197067,482.89838997879997,827.5,0.002174374000594168,0.0,480,480,480,480,480,480,480,480,480,480,480
POST,/api/v1/statuses/114565722119093190/favourite,2,0,180.0,360.44155148556456,178.71614298201166,542.1669599891175,1792.5,0.002174374000594168,0.0,540,540,540,540,540,540,540,540,540,540,540
POST,/api/v1/statuses/114565722119093190/reblog,1,0,742.6455350068863,742.6455350068863,742.6455350068863,742.6455350068863,3284.0,0.001087187000297084,0.0,740,740,740,740,740,740,740,740,740,740,740
POST,/api/v1/statuses/114565722119093190/unbookmark,1,0,206.2492560071405,206.2492560071405,206.2492560071405,206.2492560071405,1794.0,0.001087187000297084,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565722119093190/unfavourite,2,0,133.68461400386877,166.83931749139447,133.68461400386877,199.99402097892016,1793.0,0.002174374000594168,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565722119093190/unreblog,2,0,310.0,315.20589100546204,306.6745749965776,323.7372070143465,1794.0,0.002174374000594168,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/v1/statuses/114565722265506220,4,0,150.0,257.99383699632017,141.67020600871183,385.40036298218183,1790.5,0.004348748001188336,0.0,360,360,390,390,390,390,390,390,390,390,390
POST,/api/v1/statuses/114565722265506220/bookmark,1,0,268.01186602097005,268.01186602097005,268.01186602097005,268.01186602097005,1790.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/api/v1/statuses/114565722265506220/context,1,0,184.86622199998237,184.86622199998237,184.86622199998237,184.86622199998237,1602.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565722265506220/favourite,3,0,190.0,262.48516733176075,153.25756100355648,439.8098709934857,1790.6666666666667,0.0032615610008912524,0.0,190,190,440,440,440,440,440,440,440,440,440
POST,/api/v1/statuses/114565722265506220/reblog,3,0,200.0,229.25972433101074,183.58901399187744,300.2251590078231,3269.0,0.0032615610008912524,0.0,200,200,300,300,300,300,300,300,300,300,300
POST,/api/v1/statuses/114565722265506220/unbookmark,1,0,1907.2011220268905,1907.2011220268905,1907.2011220268905,1907.2011220268905,1793.0,0.001087187000297084,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
POST,/api/v1/statuses/114565722265506220/unfavourite,2,0,143.97316201939248,298.83514101675246,143.97316201939248,453.69712001411244,1791.0,0.002174374000594168,0.0,450,450,450,450,450,450,450,450,450,450,450
POST,/api/v1/statuses/114565722265506220/unreblog,3,0,300.0,271.124068996869,172.52711299806833,338.59990499331616,1791.3333333333333,0.0032615610008912524,0.0,300,300,340,340,340,340,340,340,340,340,340
GET,/api/v1/statuses/114565722319388926,3,0,150.0,151.99061366729438,140.2367810078431,169.66198201407678,1775.0,0.0032615610008912524,0.0,150,150,170,170,170,170,170,170,170,170,170
